id,SSID,MAC,RSSI,Time,Location
15606,DGU-WIFI,26:3f:0b:e2:65:79,-47,2025-04-10 17:45:48,hall_toilet_5_1_1
15607,DGU-IoT,22:3f:0b:e2:65:79,-47,2025-04-10 17:45:48,hall_toilet_5_1_1
15608,eduroam,36:3f:0b:e2:65:79,-47,2025-04-10 17:45:48,hall_toilet_5_1_1
15609,,12:3f:1b:e2:67:10,-47,2025-04-10 17:45:48,hall_toilet_5_1_1
15610,,2e:3f:1b:e2:67:10,-48,2025-04-10 17:45:48,hall_toilet_5_1_1
15611,DGU-GUEST,2a:3f:1b:e2:67:10,-48,2025-04-10 17:45:48,hall_toilet_5_1_1
15612,DGU-WIFI,26:3f:1b:e2:67:10,-48,2025-04-10 17:45:48,hall_toilet_5_1_1
15613,DGU-IoT,22:3f:1b:e2:67:10,-48,2025-04-10 17:45:48,hall_toilet_5_1_1
15614,eduroam,36:3f:1b:e2:67:10,-48,2025-04-10 17:45:48,hall_toilet_5_1_1
15615,DGU-GUEST,2a:3f:1b:e2:65:79,-51,2025-04-10 17:45:48,hall_toilet_5_1_1
15616,DGU-IoT,22:3f:1b:e2:65:79,-51,2025-04-10 17:45:48,hall_toilet_5_1_1
15617,DGU-WIFI,26:3f:1b:e2:65:79,-51,2025-04-10 17:45:48,hall_toilet_5_1_1
15618,eduroam,36:3f:1b:e2:65:79,-52,2025-04-10 17:45:48,hall_toilet_5_1_1
15619,DGU-WIFI,26:3f:0b:59:2e:60,-52,2025-04-10 17:45:48,hall_toilet_5_1_1
15620,DGU-GUEST,2a:3f:0b:59:2e:60,-53,2025-04-10 17:45:48,hall_toilet_5_1_1
15621,DGU-IoT,22:3f:0b:59:2e:60,-53,2025-04-10 17:45:48,hall_toilet_5_1_1
15622,eduroam,36:3f:0b:59:2e:60,-53,2025-04-10 17:45:48,hall_toilet_5_1_1
15623,DGU_5112,70:5d:cc:0e:4f:04,-54,2025-04-10 17:45:48,hall_toilet_5_1_1
15624,CBLAB_5G,88:36:6c:42:04:36,-58,2025-04-10 17:45:48,hall_toilet_5_1_1
15625,iptime5130,58:86:94:ae:06:de,-60,2025-04-10 17:45:48,hall_toilet_5_1_1
15626,DGU-IoT,22:3f:0b:59:2d:a4,-61,2025-04-10 17:45:48,hall_toilet_5_1_1
15627,eduroam,36:3f:0b:59:2d:a4,-61,2025-04-10 17:45:48,hall_toilet_5_1_1
15628,DGU-WIFI,26:3f:0b:59:2d:a4,-61,2025-04-10 17:45:48,hall_toilet_5_1_1
15629,,2c:3f:0b:59:2d:a4,-61,2025-04-10 17:45:48,hall_toilet_5_1_1
15630,CG5105,88:36:6c:0c:b6:4e,-62,2025-04-10 17:45:48,hall_toilet_5_1_1
15631,HRILAB,58:86:94:16:4a:a8,-63,2025-04-10 17:45:48,hall_toilet_5_1_1
15632,DIRECT-BTC1860 Series,86:25:19:a4:44:8b,-64,2025-04-10 17:45:48,hall_toilet_5_1_1
15633,,12:3f:1b:59:2e:60,-64,2025-04-10 17:45:48,hall_toilet_5_1_1
15634,DGU-GUEST,2a:3f:1b:59:2e:60,-65,2025-04-10 17:45:48,hall_toilet_5_1_1
15635,DGU-WIFI,26:3f:1b:59:2e:60,-65,2025-04-10 17:45:48,hall_toilet_5_1_1
15636,DGU-IoT,22:3f:1b:59:2e:60,-65,2025-04-10 17:45:48,hall_toilet_5_1_1
15637,eduroam,36:3f:1b:59:2e:60,-65,2025-04-10 17:45:48,hall_toilet_5_1_1
15638,,2e:3f:1b:59:2e:60,-65,2025-04-10 17:45:48,hall_toilet_5_1_1
15639,eduroam,36:3f:0b:e2:66:1f,-65,2025-04-10 17:45:48,hall_toilet_5_1_1
15640,,12:3f:0b:59:2d:a4,-66,2025-04-10 17:45:48,hall_toilet_5_1_1
15641,hri5125,58:86:94:7e:cb:00,-66,2025-04-10 17:45:48,hall_toilet_5_1_1
15642,PLASS_Wifi_5G,58:11:22:67:a0:84,-67,2025-04-10 17:45:48,hall_toilet_5_1_1
15643,iptime5130_5G,58:86:94:ae:06:df,-69,2025-04-10 17:45:48,hall_toilet_5_1_1
15644,DIRECT-5A-HP Color LJ 4303,e2:73:e7:80:67:5a,-69,2025-04-10 17:45:48,hall_toilet_5_1_1
15645,CSDC2_5157_5G,58:86:94:ea:f7:4c,-70,2025-04-10 17:45:48,hall_toilet_5_1_1
15646,DGU-GUEST,2a:3f:0b:e2:63:fb,-70,2025-04-10 17:45:48,hall_toilet_5_1_1
15647,DGU-GUEST,2a:3f:0b:59:2d:a4,-73,2025-04-10 17:45:48,hall_toilet_5_1_1
15648,DGU-GUEST,2a:3f:0b:e2:66:15,-75,2025-04-10 17:45:48,hall_toilet_5_1_1
15649,eduroam,36:3f:0b:e2:66:15,-75,2025-04-10 17:45:48,hall_toilet_5_1_1
15650,eduroam,36:3f:0b:59:2d:a3,-75,2025-04-10 17:45:48,hall_toilet_5_1_1
15651,DGU-GUEST,2a:3f:1b:59:2d:a4,-76,2025-04-10 17:45:48,hall_toilet_5_1_1
15652,DGU-WIFI,26:3f:1b:59:2d:a4,-76,2025-04-10 17:45:48,hall_toilet_5_1_1
15653,DGU-IoT,22:3f:1b:59:2d:a4,-76,2025-04-10 17:45:48,hall_toilet_5_1_1
15654,eduroam,36:3f:1b:59:2d:a4,-76,2025-04-10 17:45:48,hall_toilet_5_1_1
15655,CNWLab_5G,70:5d:cc:39:67:e4,-76,2025-04-10 17:45:48,hall_toilet_5_1_1
15656,DGU-IoT,22:3f:0b:59:2d:a3,-76,2025-04-10 17:45:48,hall_toilet_5_1_1
15657,,12:3f:1b:59:2d:a4,-77,2025-04-10 17:45:48,hall_toilet_5_1_1
15658,SVM5132,70:5d:cc:1d:b2:a8,-77,2025-04-10 17:45:48,hall_toilet_5_1_1
15659,DGU_5112_5G,70:5d:cc:0e:4f:06,-78,2025-04-10 17:45:48,hall_toilet_5_1_1
15660,CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-81,2025-04-10 17:45:48,hall_toilet_5_1_1
15661,,12:3f:1b:59:2e:7f,-83,2025-04-10 17:45:48,hall_toilet_5_1_1
15662,MME-5159,00:11:32:7c:45:c9,-85,2025-04-10 17:45:48,hall_toilet_5_1_1
15663,,12:3f:1b:59:2d:a3,-85,2025-04-10 17:45:48,hall_toilet_5_1_1
15664,kwon5G,5a:86:94:46:3d:88,-87,2025-04-10 17:45:48,hall_toilet_5_1_1
15665,iptime5G,70:5d:cc:60:cd:b2,-87,2025-04-10 17:45:48,hall_toilet_5_1_1
15666,DGU-GUEST,2a:3f:0b:e2:67:10,-36,2025-04-10 17:45:53,hall_toilet_5_1_1
15667,DGU-IoT,22:3f:0b:e2:67:10,-36,2025-04-10 17:45:53,hall_toilet_5_1_1
15668,DGU-WIFI,26:3f:0b:e2:67:10,-37,2025-04-10 17:45:53,hall_toilet_5_1_1
15669,eduroam,36:3f:0b:e2:67:10,-37,2025-04-10 17:45:53,hall_toilet_5_1_1
15670,CBLAB,88:36:6c:42:04:34,-42,2025-04-10 17:45:53,hall_toilet_5_1_1
15671,DGU-GUEST,2a:3f:0b:e2:65:79,-46,2025-04-10 17:45:53,hall_toilet_5_1_1
15672,DGU-WIFI,26:3f:0b:e2:65:79,-46,2025-04-10 17:45:53,hall_toilet_5_1_1
15673,DGU-IoT,22:3f:0b:e2:65:79,-46,2025-04-10 17:45:53,hall_toilet_5_1_1
15674,eduroam,36:3f:0b:e2:65:79,-46,2025-04-10 17:45:53,hall_toilet_5_1_1
15675,,2c:3f:0b:e2:65:79,-46,2025-04-10 17:45:53,hall_toilet_5_1_1
15676,DGU-GUEST,2a:3f:1b:e2:65:79,-52,2025-04-10 17:45:53,hall_toilet_5_1_1
15677,DGU-IoT,22:3f:1b:e2:65:79,-52,2025-04-10 17:45:53,hall_toilet_5_1_1
15678,eduroam,36:3f:1b:e2:65:79,-52,2025-04-10 17:45:53,hall_toilet_5_1_1
15679,DGU-WIFI,26:3f:1b:e2:65:79,-52,2025-04-10 17:45:53,hall_toilet_5_1_1
15680,DGU_5112,70:5d:cc:0e:4f:04,-52,2025-04-10 17:45:53,hall_toilet_5_1_1
15681,DGU-GUEST,2a:3f:0b:59:2e:60,-52,2025-04-10 17:45:53,hall_toilet_5_1_1
15682,DGU-WIFI,26:3f:0b:59:2e:60,-53,2025-04-10 17:45:53,hall_toilet_5_1_1
15683,DGU-IoT,22:3f:0b:59:2e:60,-53,2025-04-10 17:45:53,hall_toilet_5_1_1
15684,eduroam,36:3f:0b:59:2e:60,-53,2025-04-10 17:45:53,hall_toilet_5_1_1
15685,PLASS_Wifi,58:11:22:67:a0:80,-54,2025-04-10 17:45:53,hall_toilet_5_1_1
15686,CG5105,88:36:6c:0c:b6:4e,-55,2025-04-10 17:45:53,hall_toilet_5_1_1
15687,,12:3f:0b:e2:65:79,-55,2025-04-10 17:45:53,hall_toilet_5_1_1
15688,CBLAB_5G,88:36:6c:42:04:36,-57,2025-04-10 17:45:53,hall_toilet_5_1_1
15689,HRILAB,58:86:94:16:4a:a8,-60,2025-04-10 17:45:53,hall_toilet_5_1_1
15690,DGU-IoT,22:3f:0b:59:2d:a4,-60,2025-04-10 17:45:53,hall_toilet_5_1_1
15691,eduroam,36:3f:0b:59:2d:a4,-60,2025-04-10 17:45:53,hall_toilet_5_1_1
15692,DGU-GUEST,2a:3f:0b:59:2d:a4,-60,2025-04-10 17:45:53,hall_toilet_5_1_1
15693,DGU-WIFI,26:3f:0b:59:2d:a4,-60,2025-04-10 17:45:53,hall_toilet_5_1_1
15694,,2c:3f:0b:e2:65:ea,-63,2025-04-10 17:45:53,hall_toilet_5_1_1
15695,DGU-WIFI,26:3f:0b:e2:65:ea,-63,2025-04-10 17:45:53,hall_toilet_5_1_1
15696,eduroam,36:3f:0b:e2:65:ea,-63,2025-04-10 17:45:53,hall_toilet_5_1_1
15697,DGU-GUEST,2a:3f:0b:e2:65:ea,-63,2025-04-10 17:45:53,hall_toilet_5_1_1
15698,hri5125,58:86:94:7e:cb:00,-64,2025-04-10 17:45:53,hall_toilet_5_1_1
15699,DGU-IoT,22:3f:0b:e2:65:ea,-64,2025-04-10 17:45:53,hall_toilet_5_1_1
15700,DGU-GUEST,2a:3f:0b:e2:66:1f,-64,2025-04-10 17:45:53,hall_toilet_5_1_1
15701,DGU-WIFI,26:3f:0b:e2:66:1f,-65,2025-04-10 17:45:53,hall_toilet_5_1_1
15702,PLASS_Wifi_5G,58:11:22:67:a0:84,-66,2025-04-10 17:45:53,hall_toilet_5_1_1
15703,DGU-GUEST,2a:3f:1b:59:2e:60,-66,2025-04-10 17:45:53,hall_toilet_5_1_1
15704,DGU-WIFI,26:3f:1b:59:2e:60,-66,2025-04-10 17:45:53,hall_toilet_5_1_1
15705,DGU-IoT,22:3f:1b:59:2e:60,-66,2025-04-10 17:45:53,hall_toilet_5_1_1
15706,eduroam,36:3f:1b:59:2e:60,-66,2025-04-10 17:45:53,hall_toilet_5_1_1
15707,,2e:3f:1b:59:2e:60,-66,2025-04-10 17:45:53,hall_toilet_5_1_1
15708,,12:3f:1b:59:2e:60,-66,2025-04-10 17:45:53,hall_toilet_5_1_1
15709,,12:3f:0b:59:2d:a4,-67,2025-04-10 17:45:53,hall_toilet_5_1_1
15710,DIRECT-5A-HP Color LJ 4303,e2:73:e7:80:67:5a,-68,2025-04-10 17:45:53,hall_toilet_5_1_1
15711,CSDC2_5157_5G,58:86:94:ea:f7:4c,-69,2025-04-10 17:45:53,hall_toilet_5_1_1
15712,DIRECT-BTC1860 Series,86:25:19:a4:44:8b,-69,2025-04-10 17:45:53,hall_toilet_5_1_1
15713,,12:3f:0b:e2:65:ea,-71,2025-04-10 17:45:53,hall_toilet_5_1_1
15714,,2e:3f:1b:59:2d:a4,-72,2025-04-10 17:45:53,hall_toilet_5_1_1
15715,DGU-GUEST,2a:3f:1b:59:2d:a4,-73,2025-04-10 17:45:53,hall_toilet_5_1_1
15716,DGU-WIFI,26:3f:1b:59:2d:a4,-73,2025-04-10 17:45:53,hall_toilet_5_1_1
15717,DGU-IoT,22:3f:1b:59:2d:a4,-73,2025-04-10 17:45:53,hall_toilet_5_1_1
15718,eduroam,36:3f:1b:59:2d:a4,-73,2025-04-10 17:45:53,hall_toilet_5_1_1
15719,,12:3f:1b:59:2d:a4,-73,2025-04-10 17:45:53,hall_toilet_5_1_1
15720,CNWLab_5G,70:5d:cc:39:67:e4,-75,2025-04-10 17:45:53,hall_toilet_5_1_1
15721,DGU_5112_5G,70:5d:cc:0e:4f:06,-78,2025-04-10 17:45:53,hall_toilet_5_1_1
15722,CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-80,2025-04-10 17:45:53,hall_toilet_5_1_1
15723,MME-5159,00:11:32:7c:45:c9,-82,2025-04-10 17:45:53,hall_toilet_5_1_1
15724,,12:3f:1b:59:2d:a3,-83,2025-04-10 17:45:53,hall_toilet_5_1_1
15725,kwon5G,5a:86:94:46:3d:88,-85,2025-04-10 17:45:53,hall_toilet_5_1_1
15726,,12:3f:1b:59:2e:7f,-85,2025-04-10 17:45:53,hall_toilet_5_1_1
15727,DGU-GUEST,2a:3f:0b:e2:67:10,-37,2025-04-10 17:45:59,hall_toilet_5_1_1
15728,DGU-WIFI,26:3f:0b:e2:67:10,-37,2025-04-10 17:45:59,hall_toilet_5_1_1
15729,DGU-IoT,22:3f:0b:e2:67:10,-37,2025-04-10 17:45:59,hall_toilet_5_1_1
15730,eduroam,36:3f:0b:e2:67:10,-37,2025-04-10 17:45:59,hall_toilet_5_1_1
15731,,2c:3f:0b:e2:67:10,-37,2025-04-10 17:45:59,hall_toilet_5_1_1
15732,CBLAB,88:36:6c:42:04:34,-43,2025-04-10 17:45:59,hall_toilet_5_1_1
15733,DGU-GUEST,2a:3f:0b:e2:65:79,-45,2025-04-10 17:45:59,hall_toilet_5_1_1
15734,DGU-WIFI,26:3f:0b:e2:65:79,-45,2025-04-10 17:45:59,hall_toilet_5_1_1
15735,DGU-IoT,22:3f:0b:e2:65:79,-45,2025-04-10 17:45:59,hall_toilet_5_1_1
15736,eduroam,36:3f:0b:e2:65:79,-45,2025-04-10 17:45:59,hall_toilet_5_1_1
15737,DGU-IoT,22:3f:0b:e2:65:ea,-45,2025-04-10 17:45:59,hall_toilet_5_1_1
15738,,2c:3f:0b:e2:65:79,-45,2025-04-10 17:45:59,hall_toilet_5_1_1
15739,DGU-GUEST,2a:3f:1b:e2:65:79,-51,2025-04-10 17:45:59,hall_toilet_5_1_1
15740,DGU-WIFI,26:3f:1b:e2:65:79,-51,2025-04-10 17:45:59,hall_toilet_5_1_1
15741,DGU-GUEST,2a:3f:0b:59:2e:60,-51,2025-04-10 17:45:59,hall_toilet_5_1_1
15742,DGU-WIFI,26:3f:0b:59:2e:60,-51,2025-04-10 17:45:59,hall_toilet_5_1_1
15743,DGU-IoT,22:3f:0b:59:2e:60,-51,2025-04-10 17:45:59,hall_toilet_5_1_1
15744,eduroam,36:3f:0b:59:2e:60,-51,2025-04-10 17:45:59,hall_toilet_5_1_1
15745,,12:3f:1b:e2:65:79,-51,2025-04-10 17:45:59,hall_toilet_5_1_1
15746,DGU-IoT,22:3f:1b:e2:65:79,-52,2025-04-10 17:45:59,hall_toilet_5_1_1
15747,eduroam,36:3f:1b:e2:65:79,-52,2025-04-10 17:45:59,hall_toilet_5_1_1
15748,DGU_5112,70:5d:cc:0e:4f:04,-52,2025-04-10 17:45:59,hall_toilet_5_1_1
15749,iptime5130,58:86:94:ae:06:de,-52,2025-04-10 17:45:59,hall_toilet_5_1_1
15750,,2e:3f:1b:e2:65:79,-52,2025-04-10 17:45:59,hall_toilet_5_1_1
15751,,12:3f:0b:e2:67:10,-55,2025-04-10 17:45:59,hall_toilet_5_1_1
15752,CBLAB_5G,88:36:6c:42:04:36,-56,2025-04-10 17:45:59,hall_toilet_5_1_1
15753,,12:3f:0b:e2:65:79,-58,2025-04-10 17:45:59,hall_toilet_5_1_1
15754,PLASS_Wifi,58:11:22:67:a0:80,-59,2025-04-10 17:45:59,hall_toilet_5_1_1
15755,DGU-GUEST,2a:3f:0b:59:2d:a4,-60,2025-04-10 17:45:59,hall_toilet_5_1_1
15756,DGU-WIFI,26:3f:0b:59:2d:a4,-60,2025-04-10 17:45:59,hall_toilet_5_1_1
15757,,2c:3f:0b:e2:65:ea,-60,2025-04-10 17:45:59,hall_toilet_5_1_1
15758,eduroam,36:3f:0b:e2:65:ea,-60,2025-04-10 17:45:59,hall_toilet_5_1_1
15759,DGU-WIFI,26:3f:0b:e2:65:ea,-61,2025-04-10 17:45:59,hall_toilet_5_1_1
15760,DGU-GUEST,2a:3f:0b:e2:65:ea,-61,2025-04-10 17:45:59,hall_toilet_5_1_1
15761,DIRECT-BTC1860 Series,86:25:19:a4:44:8b,-64,2025-04-10 17:45:59,hall_toilet_5_1_1
15762,DGU-GUEST,2a:3f:0b:e2:66:1f,-64,2025-04-10 17:45:59,hall_toilet_5_1_1
15763,CNWLab,70:5d:cc:39:67:e6,-64,2025-04-10 17:45:59,hall_toilet_5_1_1
15764,DGU-WIFI,26:3f:1b:59:2e:60,-66,2025-04-10 17:45:59,hall_toilet_5_1_1
15765,DGU-IoT,22:3f:1b:59:2e:60,-66,2025-04-10 17:45:59,hall_toilet_5_1_1
15766,,2e:3f:1b:59:2e:60,-66,2025-04-10 17:45:59,hall_toilet_5_1_1
15767,,12:3f:1b:59:2e:60,-66,2025-04-10 17:45:59,hall_toilet_5_1_1
15768,CSDC2_5157_5G,58:86:94:ea:f7:4c,-67,2025-04-10 17:45:59,hall_toilet_5_1_1
15769,DGU-GUEST,2a:3f:1b:59:2e:60,-67,2025-04-10 17:45:59,hall_toilet_5_1_1
15770,eduroam,36:3f:1b:59:2e:60,-67,2025-04-10 17:45:59,hall_toilet_5_1_1
15771,PLASS_Wifi_5G,58:11:22:67:a0:84,-69,2025-04-10 17:45:59,hall_toilet_5_1_1
15772,,2e:3f:1b:59:2d:a4,-69,2025-04-10 17:45:59,hall_toilet_5_1_1
15773,DGU-GUEST,2a:3f:1b:59:2d:a4,-69,2025-04-10 17:45:59,hall_toilet_5_1_1
15774,DGU-WIFI,26:3f:1b:59:2d:a4,-69,2025-04-10 17:45:59,hall_toilet_5_1_1
15775,DGU-IoT,22:3f:1b:59:2d:a4,-69,2025-04-10 17:45:59,hall_toilet_5_1_1
15776,eduroam,36:3f:1b:59:2d:a4,-69,2025-04-10 17:45:59,hall_toilet_5_1_1
15777,,12:3f:1b:59:2d:a4,-69,2025-04-10 17:45:59,hall_toilet_5_1_1
15778,DGU-WIFI,26:3f:0b:e2:63:fb,-69,2025-04-10 17:45:59,hall_toilet_5_1_1
15779,DGU-IoT,22:3f:0b:e2:63:fb,-69,2025-04-10 17:45:59,hall_toilet_5_1_1
15780,DGU-GUEST,2a:3f:0b:e2:63:fb,-70,2025-04-10 17:45:59,hall_toilet_5_1_1
15781,,12:3f:0b:e2:65:ea,-71,2025-04-10 17:45:59,hall_toilet_5_1_1
15782,eduroam,36:3f:0b:e2:63:fb,-71,2025-04-10 17:45:59,hall_toilet_5_1_1
15783,CNWLab_5G,70:5d:cc:39:67:e4,-77,2025-04-10 17:45:59,hall_toilet_5_1_1
15784,SVM5132,70:5d:cc:1d:b2:a8,-77,2025-04-10 17:45:59,hall_toilet_5_1_1
15785,CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-79,2025-04-10 17:45:59,hall_toilet_5_1_1
15786,,12:3f:1b:59:2e:7f,-83,2025-04-10 17:45:59,hall_toilet_5_1_1
15787,,12:3f:1b:59:2d:a3,-84,2025-04-10 17:45:59,hall_toilet_5_1_1
15788,kwon5G,5a:86:94:46:3d:88,-88,2025-04-10 17:45:59,hall_toilet_5_1_1
15789,DGU-GUEST,2a:3f:0b:e2:67:10,-38,2025-04-10 17:46:04,hall_toilet_5_1_1
15790,DGU-WIFI,26:3f:0b:e2:67:10,-38,2025-04-10 17:46:04,hall_toilet_5_1_1
15791,DGU-IoT,22:3f:0b:e2:67:10,-38,2025-04-10 17:46:04,hall_toilet_5_1_1
15792,eduroam,36:3f:0b:e2:67:10,-38,2025-04-10 17:46:04,hall_toilet_5_1_1
15793,CBLAB,88:36:6c:42:04:34,-43,2025-04-10 17:46:04,hall_toilet_5_1_1
15794,DGU-GUEST,2a:3f:0b:e2:65:79,-46,2025-04-10 17:46:04,hall_toilet_5_1_1
15795,DGU-WIFI,26:3f:0b:e2:65:79,-46,2025-04-10 17:46:04,hall_toilet_5_1_1
15796,DGU-IoT,22:3f:0b:e2:65:79,-46,2025-04-10 17:46:04,hall_toilet_5_1_1
15797,eduroam,36:3f:0b:e2:65:79,-46,2025-04-10 17:46:04,hall_toilet_5_1_1
15798,,12:3f:1b:e2:67:10,-50,2025-04-10 17:46:04,hall_toilet_5_1_1
15799,DGU-IoT,22:3f:0b:59:2e:60,-51,2025-04-10 17:46:04,hall_toilet_5_1_1
15800,iptime5130,58:86:94:ae:06:de,-51,2025-04-10 17:46:04,hall_toilet_5_1_1
15801,,2e:3f:1b:e2:67:10,-51,2025-04-10 17:46:04,hall_toilet_5_1_1
15802,DGU-GUEST,2a:3f:1b:e2:67:10,-51,2025-04-10 17:46:04,hall_toilet_5_1_1
15803,DGU-WIFI,26:3f:1b:e2:67:10,-51,2025-04-10 17:46:04,hall_toilet_5_1_1
15804,DGU-IoT,22:3f:1b:e2:67:10,-51,2025-04-10 17:46:04,hall_toilet_5_1_1
15805,eduroam,36:3f:1b:e2:67:10,-51,2025-04-10 17:46:04,hall_toilet_5_1_1
15806,DGU-GUEST,2a:3f:0b:59:2e:60,-52,2025-04-10 17:46:04,hall_toilet_5_1_1
15807,DGU-WIFI,26:3f:0b:59:2e:60,-52,2025-04-10 17:46:04,hall_toilet_5_1_1
15808,eduroam,36:3f:0b:59:2e:60,-52,2025-04-10 17:46:04,hall_toilet_5_1_1
15809,DGU-GUEST,2a:3f:1b:e2:65:79,-53,2025-04-10 17:46:04,hall_toilet_5_1_1
15810,DGU-IoT,22:3f:1b:e2:65:79,-53,2025-04-10 17:46:04,hall_toilet_5_1_1
15811,eduroam,36:3f:1b:e2:65:79,-53,2025-04-10 17:46:04,hall_toilet_5_1_1
15812,DGU-WIFI,26:3f:1b:e2:65:79,-53,2025-04-10 17:46:04,hall_toilet_5_1_1
15813,DGU_5112,70:5d:cc:0e:4f:04,-53,2025-04-10 17:46:04,hall_toilet_5_1_1
15814,CBLAB_5G,88:36:6c:42:04:36,-57,2025-04-10 17:46:04,hall_toilet_5_1_1
15815,HRILAB,58:86:94:16:4a:a8,-58,2025-04-10 17:46:04,hall_toilet_5_1_1
15816,DGU-GUEST,2a:3f:0b:59:2d:a4,-59,2025-04-10 17:46:04,hall_toilet_5_1_1
15817,CG5105,88:36:6c:0c:b6:4e,-59,2025-04-10 17:46:04,hall_toilet_5_1_1
15818,DGU-IoT,22:3f:0b:59:2d:a4,-60,2025-04-10 17:46:04,hall_toilet_5_1_1
15819,DGU-WIFI,26:3f:0b:59:2d:a4,-60,2025-04-10 17:46:04,hall_toilet_5_1_1
15820,eduroam,36:3f:0b:59:2d:a4,-61,2025-04-10 17:46:04,hall_toilet_5_1_1
15821,DIRECT-BTC1860 Series,86:25:19:a4:44:8b,-62,2025-04-10 17:46:04,hall_toilet_5_1_1
15822,hri5125,58:86:94:7e:cb:00,-62,2025-04-10 17:46:04,hall_toilet_5_1_1
15823,DGU-IoT,22:3f:0b:e2:66:1f,-64,2025-04-10 17:46:04,hall_toilet_5_1_1
15824,CSDC2_5157_5G,58:86:94:ea:f7:4c,-65,2025-04-10 17:46:04,hall_toilet_5_1_1
15825,DGU-GUEST,2a:3f:0b:e2:66:1f,-65,2025-04-10 17:46:04,hall_toilet_5_1_1
15826,DGU-WIFI,26:3f:0b:e2:66:1f,-65,2025-04-10 17:46:04,hall_toilet_5_1_1
15827,DGU-GUEST,2a:3f:1b:59:2e:60,-66,2025-04-10 17:46:04,hall_toilet_5_1_1
15828,DGU-WIFI,26:3f:1b:59:2e:60,-66,2025-04-10 17:46:04,hall_toilet_5_1_1
15829,DGU-IoT,22:3f:1b:59:2e:60,-66,2025-04-10 17:46:04,hall_toilet_5_1_1
15830,eduroam,36:3f:1b:59:2e:60,-66,2025-04-10 17:46:04,hall_toilet_5_1_1
15831,,2e:3f:1b:59:2e:60,-66,2025-04-10 17:46:04,hall_toilet_5_1_1
15832,,12:3f:1b:59:2e:60,-66,2025-04-10 17:46:04,hall_toilet_5_1_1
15833,eduroam,36:3f:0b:e2:66:1f,-66,2025-04-10 17:46:04,hall_toilet_5_1_1
15834,PLASS_Wifi_5G,58:11:22:67:a0:84,-67,2025-04-10 17:46:04,hall_toilet_5_1_1
15835,DGU-WIFI,26:3f:0b:e2:63:fb,-70,2025-04-10 17:46:04,hall_toilet_5_1_1
15836,IMDL2.4GHz,58:86:94:c9:8c:fa,-71,2025-04-10 17:46:04,hall_toilet_5_1_1
15837,,12:3f:1b:59:2d:a4,-72,2025-04-10 17:46:04,hall_toilet_5_1_1
15838,MME-5159,00:11:32:7c:45:c8,-72,2025-04-10 17:46:04,hall_toilet_5_1_1
15839,iptime5130_5G,58:86:94:ae:06:df,-72,2025-04-10 17:46:04,hall_toilet_5_1_1
15840,,2e:3f:1b:59:2d:a4,-73,2025-04-10 17:46:04,hall_toilet_5_1_1
15841,DGU-GUEST,2a:3f:1b:59:2d:a4,-73,2025-04-10 17:46:04,hall_toilet_5_1_1
15842,DGU-WIFI,26:3f:1b:59:2d:a4,-73,2025-04-10 17:46:04,hall_toilet_5_1_1
15843,DGU-IoT,22:3f:1b:59:2d:a4,-73,2025-04-10 17:46:04,hall_toilet_5_1_1
15844,eduroam,36:3f:1b:59:2d:a4,-73,2025-04-10 17:46:04,hall_toilet_5_1_1
15845,eduroam,36:3f:0b:e2:66:15,-75,2025-04-10 17:46:04,hall_toilet_5_1_1
15846,EDLAB_2G,88:36:6c:b1:2c:38,-75,2025-04-10 17:46:04,hall_toilet_5_1_1
15847,CNWLab_5G,70:5d:cc:39:67:e4,-76,2025-04-10 17:46:04,hall_toilet_5_1_1
15848,,2c:3f:0b:59:2d:a3,-76,2025-04-10 17:46:04,hall_toilet_5_1_1
15849,SVM5132,70:5d:cc:1d:b2:a8,-79,2025-04-10 17:46:04,hall_toilet_5_1_1
15850,CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-80,2025-04-10 17:46:04,hall_toilet_5_1_1
15851,,12:3f:1b:59:2e:7f,-80,2025-04-10 17:46:04,hall_toilet_5_1_1
15852,DGU-IoT,22:3f:1b:59:2e:7f,-81,2025-04-10 17:46:04,hall_toilet_5_1_1
15853,DGU-WIFI,26:3f:1b:59:2e:7f,-82,2025-04-10 17:46:04,hall_toilet_5_1_1
15854,,16:11:32:7c:45:c9,-83,2025-04-10 17:46:04,hall_toilet_5_1_1
15855,kwon5G,5a:86:94:46:3d:88,-86,2025-04-10 17:46:04,hall_toilet_5_1_1
15856,hri51255G,5a:86:94:4e:cb:00,-87,2025-04-10 17:46:04,hall_toilet_5_1_1
15857,DGU-GUEST,2a:3f:0b:e2:67:10,-36,2025-04-10 17:46:10,hall_toilet_5_1_1
15858,DGU-WIFI,26:3f:0b:e2:67:10,-36,2025-04-10 17:46:10,hall_toilet_5_1_1
15859,DGU-IoT,22:3f:0b:e2:67:10,-36,2025-04-10 17:46:10,hall_toilet_5_1_1
15860,eduroam,36:3f:0b:e2:67:10,-36,2025-04-10 17:46:10,hall_toilet_5_1_1
15861,CBLAB,88:36:6c:42:04:34,-40,2025-04-10 17:46:10,hall_toilet_5_1_1
15862,DGU-GUEST,2a:3f:0b:e2:65:79,-47,2025-04-10 17:46:10,hall_toilet_5_1_1
